CODLOC,sexo,tramo,personas,sexo_label,tramo_label
3621,2,45-49,190,mujeres,45-49
3621,2,50-54,200,mujeres,50-54
3621,2,55-59,192,mujeres,55-59
3621,2,60-64,191,mujeres,60-64
3621,2,65-69,155,mujeres,65-69
3621,2,70-74,150,mujeres,70-74
3621,2,75-79,122,mujeres,75-79
3621,2,80-84,83,mujeres,80-84
3621,2,85-89,46,mujeres,85-89
3621,2,90-94,20,mujeres,90-94
3621,2,+95,4,mujeres,+95
3622,1,0-4,84,varones,0-4
3622,1,5-9,91,varones,5-9
3622,1,10-14,98,varones,10-14
3622,1,15-19,110,varones,15-19
3622,1,20-24,74,varones,20-24
3622,1,25-29,75,varones,25-29
3622,1,30-34,74,varones,30-34
3622,1,35-39,78,varones,35-39
3622,1,40-44,70,varones,40-44
3622,1,45-49,61,varones,45-49
3622,1,50-54,58,varones,50-54
3622,1,55-59,54,varones,55-59
3622,1,60-64,36,varones,60-64
3622,1,65-69,38,varones,65-69
3622,1,70-74,28,varones,70-74
3622,1,75-79,36,varones,75-79
3622,1,80-84,18,varones,80-84
3622,1,85-89,12,varones,85-89
3622,1,90-94,2,varones,90-94
3622,1,+95,0,varones,+95
3622,2,0-4,88,mujeres,0-4
3622,2,5-9,79,mujeres,5-9
3622,2,10-14,104,mujeres,10-14
3622,2,15-19,108,mujeres,15-19
3622,2,20-24,69,mujeres,20-24
3622,2,25-29,83,mujeres,25-29
3622,2,30-34,79,mujeres,30-34
3622,2,35-39,77,mujeres,35-39
3622,2,40-44,75,mujeres,40-44
3622,2,45-49,69,mujeres,45-49
3622,2,50-54,50,mujeres,50-54
3622,2,55-59,48,mujeres,55-59
3622,2,60-64,61,mujeres,60-64
3622,2,65-69,59,mujeres,65-69
3622,2,70-74,51,mujeres,70-74
3622,2,75-79,30,mujeres,75-79
3622,2,80-84,20,mujeres,80-84
3622,2,85-89,23,mujeres,85-89
3622,2,90-94,3,mujeres,90-94
3622,2,+95,1,mujeres,+95
3624,1,0-4,80,varones,0-4
3624,1,5-9,103,varones,5-9
3624,1,10-14,102,varones,10-14
3624,1,15-19,89,varones,15-19
3624,1,20-24,70,varones,20-24
3624,1,25-29,77,varones,25-29
3624,1,30-34,86,varones,30-34
3624,1,35-39,88,varones,35-39
3624,1,40-44,76,varones,40-44
3624,1,45-49,68,varones,45-49
3624,1,50-54,73,varones,50-54
3624,1,55-59,66,varones,55-59
3624,1,60-64,54,varones,60-64
3624,1,65-69,41,varones,65-69
3624,1,70-74,41,varones,70-74
3624,1,75-79,32,varones,75-79
3624,1,80-84,21,varones,80-84
3624,1,85-89,8,varones,85-89
3624,1,90-94,2,varones,90-94
3624,1,+95,3,varones,+95
3624,2,0-4,66,mujeres,0-4
3624,2,5-9,85,mujeres,5-9
3624,2,10-14,98,mujeres,10-14
3624,2,15-19,101,mujeres,15-19
3624,2,20-24,82,mujeres,20-24
3624,2,25-29,100,mujeres,25-29
3624,2,30-34,94,mujeres,30-34
3624,2,35-39,88,mujeres,35-39
3624,2,40-44,93,mujeres,40-44
3624,2,45-49,85,mujeres,45-49
3624,2,50-54,62,mujeres,50-54
3624,2,55-59,81,mujeres,55-59
3624,2,60-64,56,mujeres,60-64
3624,2,65-69,54,mujeres,65-69
3624,2,70-74,55,mujeres,70-74
3624,2,75-79,49,mujeres,75-79
3624,2,80-84,37,mujeres,80-84
3624,2,85-89,31,mujeres,85-89
3624,2,90-94,10,mujeres,90-94
3624,2,+95,1,mujeres,+95
3625,1,0-4,124,varones,0-4
3625,1,5-9,162,varones,5-9
3625,1,10-14,160,varones,10-14
3625,1,15-19,194,varones,15-19
3625,1,20-24,131,varones,20-24
3625,1,25-29,128,varones,25-29
3625,1,30-34,152,varones,30-34
3625,1,35-39,164,varones,35-39
3625,1,40-44,148,varones,40-44
3625,1,45-49,138,varones,45-49
3625,1,50-54,108,varones,50-54
3625,1,55-59,105,varones,55-59
3625,1,60-64,90,varones,60-64
3625,1,65-69,91,varones,65-69
3625,1,70-74,56,varones,70-74
3625,1,75-79,57,varones,75-79
3625,1,80-84,24,varones,80-84
3625,1,85-89,19,varones,85-89
3625,1,90-94,3,varones,90-94
3625,1,+95,2,varones,+95
3625,2,0-4,120,mujeres,0-4
3625,2,5-9,143,mujeres,5-9
3625,2,10-14,151,mujeres,10-14
3625,2,15-19,156,mujeres,15-19
3625,2,20-24,142,mujeres,20-24
3625,2,25-29,118,mujeres,25-29
3625,2,30-34,171,mujeres,30-34
3625,2,35-39,177,mujeres,35-39
3625,2,40-44,144,mujeres,40-44
3625,2,45-49,124,mujeres,45-49
3625,2,50-54,124,mujeres,50-54
3625,2,55-59,114,mujeres,55-59
3625,2,60-64,105,mujeres,60-64
3625,2,65-69,103,mujeres,65-69
3625,2,70-74,95,mujeres,70-74
3625,2,75-79,51,mujeres,75-79
3625,2,80-84,60,mujeres,80-84
3625,2,85-89,28,mujeres,85-89
3625,2,90-94,15,mujeres,90-94
3625,2,+95,2,mujeres,+95
3626,1,0-4,59,varones,0-4
3626,1,5-9,65,varones,5-9
3626,1,10-14,90,varones,10-14
3626,1,15-19,74,varones,15-19
3626,1,20-24,56,varones,20-24
3626,1,25-29,58,varones,25-29
3626,1,30-34,42,varones,30-34
3626,1,35-39,68,varones,35-39
3626,1,40-44,68,varones,40-44
3626,1,45-49,61,varones,45-49
3626,1,50-54,54,varones,50-54
3626,1,55-59,49,varones,55-59
3626,1,60-64,45,varones,60-64
3626,1,65-69,48,varones,65-69
3626,1,70-74,50,varones,70-74
3626,1,75-79,55,varones,75-79
3626,1,80-84,39,varones,80-84
3626,1,85-89,16,varones,85-89
3626,1,90-94,8,varones,90-94
3626,1,+95,1,varones,+95
3626,2,0-4,66,mujeres,0-4
3626,2,5-9,75,mujeres,5-9
3626,2,10-14,66,mujeres,10-14
3626,2,15-19,67,mujeres,15-19
3626,2,20-24,60,mujeres,20-24
3626,2,25-29,44,mujeres,25-29
3626,2,30-34,63,mujeres,30-34
3626,2,35-39,65,mujeres,35-39
3626,2,40-44,62,mujeres,40-44
3626,2,45-49,66,mujeres,45-49
3626,2,50-54,63,mujeres,50-54
3626,2,55-59,60,mujeres,55-59
3626,2,60-64,55,mujeres,60-64
3626,2,65-69,63,mujeres,65-69
3626,2,70-74,63,mujeres,70-74
3626,2,75-79,68,mujeres,75-79
3626,2,80-84,54,mujeres,80-84
3626,2,85-89,34,mujeres,85-89
3626,2,90-94,7,mujeres,90-94
3626,2,+95,2,mujeres,+95
3627,1,0-4,236,varones,0-4
3627,1,5-9,256,varones,5-9
3627,1,10-14,294,varones,10-14
3627,1,15-19,293,varones,15-19
3627,1,20-24,238,varones,20-24
3627,1,25-29,214,varones,25-29
3627,1,30-34,241,varones,30-34
3627,1,35-39,263,varones,35-39
3627,1,40-44,231,varones,40-44
3627,1,45-49,245,varones,45-49
3627,1,50-54,240,varones,50-54
3627,1,55-59,224,varones,55-59
3627,1,60-64,197,varones,60-64
3627,1,65-69,190,varones,65-69
3627,1,70-74,197,varones,70-74
3627,1,75-79,131,varones,75-79
3627,1,80-84,66,varones,80-84
3627,1,85-89,27,varones,85-89
3627,1,90-94,7,varones,90-94
3627,1,+95,1,varones,+95
3627,2,0-4,231,mujeres,0-4
3627,2,5-9,266,mujeres,5-9
3627,2,10-14,294,mujeres,10-14
3627,2,15-19,288,mujeres,15-19
3627,2,20-24,231,mujeres,20-24
3627,2,25-29,240,mujeres,25-29
3627,2,30-34,290,mujeres,30-34
3627,2,35-39,296,mujeres,35-39
3627,2,40-44,247,mujeres,40-44
3627,2,45-49,256,mujeres,45-49
3627,2,50-54,241,mujeres,50-54
3627,2,55-59,264,mujeres,55-59
3627,2,60-64,218,mujeres,60-64
3627,2,65-69,217,mujeres,65-69
3627,2,70-74,166,mujeres,70-74
3627,2,75-79,142,mujeres,75-79
3627,2,80-84,121,mujeres,80-84
3627,2,85-89,62,mujeres,85-89
3627,2,90-94,26,mujeres,90-94
3627,2,+95,9,mujeres,+95
3628,1,0-4,61,varones,0-4
3628,1,5-9,72,varones,5-9
3628,1,10-14,78,varones,10-14
3628,1,15-19,71,varones,15-19
3628,1,20-24,46,varones,20-24
3628,1,25-29,48,varones,25-29
3628,1,30-34,67,varones,30-34
3628,1,35-39,67,varones,35-39
3628,1,40-44,59,varones,40-44
3628,1,45-49,53,varones,45-49
3628,1,50-54,49,varones,50-54
3628,1,55-59,68,varones,55-59
3628,1,60-64,35,varones,60-64
3628,1,65-69,36,varones,65-69
3628,1,70-74,37,varones,70-74
3628,1,75-79,30,varones,75-79
3628,1,80-84,29,varones,80-84
3628,1,85-89,16,varones,85-89
3628,1,90-94,4,varones,90-94
3628,1,+95,0,varones,+95
3628,2,0-4,51,mujeres,0-4
3628,2,5-9,67,mujeres,5-9
3628,2,10-14,76,mujeres,10-14
3628,2,15-19,56,mujeres,15-19
3628,2,20-24,59,mujeres,20-24
3628,2,25-29,51,mujeres,25-29
3628,2,30-34,73,mujeres,30-34
3628,2,35-39,77,mujeres,35-39
3628,2,40-44,62,mujeres,40-44
3628,2,45-49,60,mujeres,45-49
3628,2,50-54,63,mujeres,50-54
3628,2,55-59,61,mujeres,55-59
3628,2,60-64,52,mujeres,60-64
3628,2,65-69,55,mujeres,65-69
3628,2,70-74,48,mujeres,70-74
3628,2,75-79,61,mujeres,75-79
3628,2,80-84,39,mujeres,80-84
3628,2,85-89,27,mujeres,85-89
3628,2,90-94,7,mujeres,90-94
3628,2,+95,2,mujeres,+95
3629,1,0-4,129,varones,0-4
3629,1,5-9,148,varones,5-9
3629,1,10-14,145,varones,10-14
3629,1,15-19,144,varones,15-19
3629,1,20-24,132,varones,20-24
3629,1,25-29,148,varones,25-29
3629,1,30-34,177,varones,30-34
3629,1,35-39,159,varones,35-39
3629,1,40-44,133,varones,40-44
3629,1,45-49,133,varones,45-49
3629,1,50-54,114,varones,50-54
3629,1,55-59,111,varones,55-59
3629,1,60-64,126,varones,60-64
3629,1,65-69,105,varones,65-69
3629,1,70-74,77,varones,70-74
3629,1,75-79,66,varones,75-79
3629,1,80-84,42,varones,80-84
3629,1,85-89,21,varones,85-89
3629,1,90-94,4,varones,90-94
3629,1,+95,5,varones,+95
3629,2,0-4,131,mujeres,0-4
3629,2,5-9,137,mujeres,5-9
3629,2,10-14,154,mujeres,10-14
3629,2,15-19,152,mujeres,15-19
3629,2,20-24,150,mujeres,20-24
3629,2,25-29,130,mujeres,25-29
3629,2,30-34,201,mujeres,30-34
3629,2,35-39,157,mujeres,35-39
3629,2,40-44,134,mujeres,40-44
3629,2,45-49,142,mujeres,45-49
3629,2,50-54,127,mujeres,50-54
3629,2,55-59,128,mujeres,55-59
3629,2,60-64,138,mujeres,60-64
3629,2,65-69,137,mujeres,65-69
3629,2,70-74,118,mujeres,70-74
3629,2,75-79,107,mujeres,75-79
3629,2,80-84,85,mujeres,80-84
3629,2,85-89,40,mujeres,85-89
3629,2,90-94,17,mujeres,90-94
3629,2,+95,6,mujeres,+95
3630,1,0-4,60,varones,0-4
3630,1,5-9,56,varones,5-9
3630,1,10-14,72,varones,10-14
3630,1,15-19,92,varones,15-19
3630,1,20-24,55,varones,20-24
3630,1,25-29,48,varones,25-29
3630,1,30-34,59,varones,30-34
3630,1,35-39,58,varones,35-39
3630,1,40-44,43,varones,40-44
3630,1,45-49,42,varones,45-49
3630,1,50-54,59,varones,50-54
3630,1,55-59,52,varones,55-59
3630,1,60-64,49,varones,60-64
3630,1,65-69,35,varones,65-69
3630,1,70-74,28,varones,70-74
3630,1,75-79,24,varones,75-79
3630,1,80-84,14,varones,80-84
3630,1,85-89,10,varones,85-89
3630,1,90-94,2,varones,90-94
3630,1,+95,2,varones,+95
3630,2,0-4,45,mujeres,0-4
3630,2,5-9,52,mujeres,5-9
3630,2,10-14,57,mujeres,10-14
3630,2,15-19,59,mujeres,15-19
3630,2,20-24,65,mujeres,20-24
3630,2,25-29,65,mujeres,25-29
3630,2,30-34,57,mujeres,30-34
3630,2,35-39,47,mujeres,35-39
3630,2,40-44,47,mujeres,40-44
3630,2,45-49,64,mujeres,45-49
3630,2,50-54,56,mujeres,50-54
3630,2,55-59,63,mujeres,55-59
3630,2,60-64,42,mujeres,60-64
3630,2,65-69,53,mujeres,65-69
3630,2,70-74,44,mujeres,70-74
3630,2,75-79,48,mujeres,75-79
3630,2,80-84,42,mujeres,80-84
3630,2,85-89,24,mujeres,85-89
3630,2,90-94,5,mujeres,90-94
3630,2,+95,2,mujeres,+95
3631,1,0-4,185,varones,0-4
3631,1,5-9,211,varones,5-9
3631,1,10-14,210,varones,10-14
3631,1,15-19,202,varones,15-19
3631,1,20-24,186,varones,20-24
3631,1,25-29,165,varones,25-29
3631,1,30-34,153,varones,30-34
3631,1,35-39,138,varones,35-39
3631,1,40-44,127,varones,40-44
3631,1,45-49,117,varones,45-49
3631,1,50-54,120,varones,50-54
3631,1,55-59,120,varones,55-59
3631,1,60-64,68,varones,60-64
3631,1,65-69,53,varones,65-69
3631,1,70-74,42,varones,70-74
3631,1,75-79,28,varones,75-79
3631,1,80-84,15,varones,80-84
3631,1,85-89,6,varones,85-89
3631,1,90-94,3,varones,90-94
3631,1,+95,0,varones,+95
3631,2,0-4,191,mujeres,0-4
3631,2,5-9,162,mujeres,5-9
3631,2,10-14,190,mujeres,10-14
3631,2,15-19,195,mujeres,15-19
3631,2,20-24,173,mujeres,20-24
3631,2,25-29,201,mujeres,25-29
3631,2,30-34,154,mujeres,30-34
3631,2,35-39,164,mujeres,35-39
3631,2,40-44,115,mujeres,40-44
3631,2,45-49,146,mujeres,45-49
3631,2,50-54,136,mujeres,50-54
3631,2,55-59,110,mujeres,55-59
3631,2,60-64,75,mujeres,60-64
3631,2,65-69,66,mujeres,65-69
3631,2,70-74,62,mujeres,70-74
3631,2,75-79,47,mujeres,75-79
3631,2,80-84,39,mujeres,80-84
3631,2,85-89,14,mujeres,85-89
3631,2,90-94,5,mujeres,90-94
3631,2,+95,3,mujeres,+95
3632,1,0-4,49,varones,0-4
3632,1,5-9,67,varones,5-9
3632,1,10-14,61,varones,10-14
3632,1,15-19,64,varones,15-19
3632,1,20-24,55,varones,20-24
3632,1,25-29,68,varones,25-29
3632,1,30-34,52,varones,30-34
3632,1,35-39,42,varones,35-39
3632,1,40-44,50,varones,40-44
3632,1,45-49,47,varones,45-49
3632,1,50-54,50,varones,50-54
3632,1,55-59,51,varones,55-59
3632,1,60-64,64,varones,60-64
3632,1,65-69,42,varones,65-69
3632,1,70-74,37,varones,70-74
3632,1,75-79,35,varones,75-79
3632,1,80-84,29,varones,80-84
3632,1,85-89,11,varones,85-89
3632,1,90-94,1,varones,90-94
3632,1,+95,0,varones,+95
3632,2,0-4,50,mujeres,0-4
3632,2,5-9,53,mujeres,5-9
3632,2,10-14,63,mujeres,10-14
3632,2,15-19,59,mujeres,15-19
3632,2,20-24,40,mujeres,20-24
3632,2,25-29,61,mujeres,25-29
3632,2,30-34,53,mujeres,30-34
3632,2,35-39,54,mujeres,35-39
3632,2,40-44,40,mujeres,40-44
3632,2,45-49,66,mujeres,45-49
3632,2,50-54,53,mujeres,50-54
3632,2,55-59,49,mujeres,55-59
3632,2,60-64,44,mujeres,60-64
3632,2,65-69,52,mujeres,65-69
3632,2,70-74,40,mujeres,70-74
3632,2,75-79,50,mujeres,75-79
3632,2,80-84,35,mujeres,80-84
3632,2,85-89,13,mujeres,85-89
3632,2,90-94,8,mujeres,90-94
3632,2,+95,2,mujeres,+95
3633,1,0-4,247,varones,0-4
3633,1,5-9,224,varones,5-9
3633,1,10-14,264,varones,10-14
3633,1,15-19,330,varones,15-19
3633,1,20-24,250,varones,20-24
3633,1,25-29,224,varones,25-29
3633,1,30-34,252,varones,30-34
3633,1,35-39,260,varones,35-39
3633,1,40-44,272,varones,40-44
3633,1,45-49,251,varones,45-49
3633,1,50-54,247,varones,50-54
3633,1,55-59,204,varones,55-59
3633,1,60-64,152,varones,60-64
3633,1,65-69,114,varones,65-69
3633,1,70-74,101,varones,70-74
3633,1,75-79,77,varones,75-79
3633,1,80-84,51,varones,80-84
3633,1,85-89,20,varones,85-89
3633,1,90-94,12,varones,90-94
3633,1,+95,4,varones,+95
3633,2,0-4,205,mujeres,0-4
3633,2,5-9,193,mujeres,5-9
3633,2,10-14,264,mujeres,10-14
3633,2,15-19,260,mujeres,15-19
3633,2,20-24,263,mujeres,20-24
3633,2,25-29,243,mujeres,25-29
3633,2,30-34,267,mujeres,30-34
3633,2,35-39,307,mujeres,35-39
3633,2,40-44,295,mujeres,40-44
3633,2,45-49,268,mujeres,45-49
3633,2,50-54,254,mujeres,50-54
3633,2,55-59,195,mujeres,55-59
3633,2,60-64,177,mujeres,60-64
3633,2,65-69,139,mujeres,65-69
3633,2,70-74,134,mujeres,70-74
3633,2,75-79,119,mujeres,75-79
3633,2,80-84,80,mujeres,80-84
3633,2,85-89,49,mujeres,85-89
3633,2,90-94,14,mujeres,90-94
3633,2,+95,6,mujeres,+95
3634,1,0-4,66,varones,0-4
3634,1,5-9,68,varones,5-9
3634,1,10-14,87,varones,10-14
3634,1,15-19,64,varones,15-19
3634,1,20-24,58,varones,20-24
3634,1,25-29,64,varones,25-29
3634,1,30-34,52,varones,30-34
3634,1,35-39,44,varones,35-39
3634,1,40-44,44,varones,40-44
3634,1,45-49,48,varones,45-49
3634,1,50-54,43,varones,50-54
3634,1,55-59,29,varones,55-59
3634,1,60-64,34,varones,60-64
3634,1,65-69,19,varones,65-69
3634,1,70-74,16,varones,70-74
3634,1,75-79,12,varones,75-79
3634,1,80-84,9,varones,80-84
3634,1,85-89,4,varones,85-89
3634,1,90-94,1,varones,90-94
3634,1,+95,1,varones,+95
3634,2,0-4,58,mujeres,0-4
3634,2,5-9,73,mujeres,5-9
3634,2,10-14,70,mujeres,10-14
3634,2,15-19,68,mujeres,15-19
3634,2,20-24,62,mujeres,20-24
3634,2,25-29,62,mujeres,25-29
3634,2,30-34,50,mujeres,30-34
3634,2,35-39,53,mujeres,35-39
3634,2,40-44,50,mujeres,40-44
3634,2,45-49,46,mujeres,45-49
3634,2,50-54,40,mujeres,50-54
3634,2,55-59,29,mujeres,55-59
3634,2,60-64,18,mujeres,60-64
3634,2,65-69,23,mujeres,65-69
3634,2,70-74,16,mujeres,70-74
3634,2,75-79,23,mujeres,75-79
3634,2,80-84,5,mujeres,80-84
3634,2,85-89,3,mujeres,85-89
3634,2,90-94,1,mujeres,90-94
3634,2,+95,0,mujeres,+95
3721,1,0-4,33,varones,0-4
3721,1,5-9,29,varones,5-9
3721,1,10-14,39,varones,10-14
3721,1,15-19,45,varones,15-19
3721,1,20-24,33,varones,20-24
3721,1,25-29,33,varones,25-29
3721,1,30-34,27,varones,30-34
3721,1,35-39,37,varones,35-39
3721,1,40-44,35,varones,40-44
3721,1,45-49,35,varones,45-49
3721,1,50-54,34,varones,50-54
3721,1,55-59,26,varones,55-59
3721,1,60-64,30,varones,60-64
3721,1,65-69,20,varones,65-69
3721,1,70-74,15,varones,70-74
3721,1,75-79,20,varones,75-79
3721,1,80-84,11,varones,80-84
3721,1,85-89,5,varones,85-89
3721,1,90-94,2,varones,90-94
3721,1,+95,0,varones,+95
3721,2,0-4,27,mujeres,0-4
3721,2,5-9,34,mujeres,5-9
3721,2,10-14,42,mujeres,10-14
3721,2,15-19,44,mujeres,15-19
3721,2,20-24,32,mujeres,20-24
3721,2,25-29,25,mujeres,25-29
3721,2,30-34,27,mujeres,30-34
3721,2,35-39,47,mujeres,35-39
3721,2,40-44,30,mujeres,40-44
3721,2,45-49,38,mujeres,45-49
3721,2,50-54,30,mujeres,50-54
3721,2,55-59,35,mujeres,55-59
3721,2,60-64,32,mujeres,60-64
3721,2,65-69,25,mujeres,65-69
3721,2,70-74,17,mujeres,70-74
3721,2,75-79,25,mujeres,75-79
3721,2,80-84,15,mujeres,80-84
3721,2,85-89,8,mujeres,85-89
3721,2,90-94,1,mujeres,90-94
3721,2,+95,1,mujeres,+95
3722,1,0-4,170,varones,0-4
3722,1,5-9,196,varones,5-9
3722,1,10-14,187,varones,10-14
3722,1,15-19,197,varones,15-19
3722,1,20-24,208,varones,20-24
3722,1,25-29,160,varones,25-29
3722,1,30-34,164,varones,30-34
3722,1,35-39,175,varones,35-39
3722,1,40-44,224,varones,40-44
3722,1,45-49,193,varones,45-49
3722,1,50-54,210,varones,50-54
3722,1,55-59,145,varones,55-59
3722,1,60-64,85,varones,60-64
3722,1,65-69,104,varones,65-69
3722,1,70-74,67,varones,70-74
3722,1,75-79,55,varones,75-79
3722,1,80-84,31,varones,80-84
3722,1,85-89,16,varones,85-89
3722,1,90-94,5,varones,90-94
3722,1,+95,4,varones,+95
3722,2,0-4,161,mujeres,0-4
3722,2,5-9,222,mujeres,5-9
3722,2,10-14,213,mujeres,10-14
3722,2,15-19,175,mujeres,15-19
3722,2,20-24,177,mujeres,20-24
3722,2,25-29,162,mujeres,25-29
3722,2,30-34,181,mujeres,30-34
3722,2,35-39,235,mujeres,35-39
3722,2,40-44,212,mujeres,40-44
3722,2,45-49,237,mujeres,45-49
3722,2,50-54,180,mujeres,50-54
3722,2,55-59,148,mujeres,55-59
3722,2,60-64,107,mujeres,60-64
3722,2,65-69,119,mujeres,65-69
3722,2,70-74,80,mujeres,70-74
3722,2,75-79,61,mujeres,75-79
3722,2,80-84,81,mujeres,80-84
3722,2,85-89,38,mujeres,85-89
3722,2,90-94,20,mujeres,90-94
3722,2,+95,5,mujeres,+95
3723,1,0-4,47,varones,0-4
3723,1,5-9,48,varones,5-9
3723,1,10-14,53,varones,10-14
3723,1,15-19,56,varones,15-19
3723,1,20-24,60,varones,20-24
3723,1,25-29,31,varones,25-29
3723,1,30-34,43,varones,30-34
3723,1,35-39,38,varones,35-39
3723,1,40-44,40,varones,40-44
3723,1,45-49,32,varones,45-49
3723,1,50-54,35,varones,50-54
3723,1,55-59,37,varones,55-59
3723,1,60-64,24,varones,60-64
3723,1,65-69,15,varones,65-69
3723,1,70-74,13,varones,70-74
3723,1,75-79,12,varones,75-79
3723,1,80-84,4,varones,80-84
3723,1,85-89,2,varones,85-89
3723,1,90-94,0,varones,90-94
3723,1,+95,0,varones,+95
3723,2,0-4,65,mujeres,0-4
3723,2,5-9,61,mujeres,5-9
3723,2,10-14,69,mujeres,10-14
3723,2,15-19,66,mujeres,15-19
3723,2,20-24,51,mujeres,20-24
3723,2,25-29,44,mujeres,25-29
3723,2,30-34,52,mujeres,30-34
3723,2,35-39,50,mujeres,35-39
3723,2,40-44,38,mujeres,40-44
3723,2,45-49,33,mujeres,45-49
3723,2,50-54,48,mujeres,50-54
3723,2,55-59,32,mujeres,55-59
3723,2,60-64,22,mujeres,60-64
3723,2,65-69,24,mujeres,65-69
3723,2,70-74,15,mujeres,70-74
3723,2,75-79,22,mujeres,75-79
3723,2,80-84,14,mujeres,80-84
3723,2,85-89,9,mujeres,85-89
3723,2,90-94,0,mujeres,90-94
3723,2,+95,0,mujeres,+95
3724,1,0-4,42,varones,0-4
3724,1,5-9,57,varones,5-9
3724,1,10-14,41,varones,10-14
3724,1,15-19,44,varones,15-19
3724,1,20-24,59,varones,20-24
3724,1,25-29,59,varones,25-29
3724,1,30-34,48,varones,30-34
3724,1,35-39,54,varones,35-39
3724,1,40-44,48,varones,40-44
3724,1,45-49,44,varones,45-49
3724,1,50-54,44,varones,50-54
3724,1,55-59,47,varones,55-59
3724,1,60-64,59,varones,60-64
3724,1,65-69,52,varones,65-69
3724,1,70-74,38,varones,70-74
3724,1,75-79,31,varones,75-79
3724,1,80-84,10,varones,80-84
3724,1,85-89,8,varones,85-89
3724,1,90-94,1,varones,90-94
3724,1,+95,1,varones,+95
3724,2,0-4,40,mujeres,0-4
3724,2,5-9,53,mujeres,5-9
3724,2,10-14,45,mujeres,10-14
3724,2,15-19,48,mujeres,15-19
3724,2,20-24,44,mujeres,20-24
3724,2,25-29,38,mujeres,25-29
3724,2,30-34,45,mujeres,30-34
3724,2,35-39,49,mujeres,35-39
3724,2,40-44,49,mujeres,40-44
3724,2,45-49,46,mujeres,45-49
3724,2,50-54,56,mujeres,50-54
3724,2,55-59,62,mujeres,55-59
3724,2,60-64,54,mujeres,60-64
3724,2,65-69,52,mujeres,65-69
3724,2,70-74,43,mujeres,70-74
3724,2,75-79,36,mujeres,75-79
3724,2,80-84,23,mujeres,80-84
3724,2,85-89,19,mujeres,85-89
3724,2,90-94,5,mujeres,90-94
3724,2,+95,1,mujeres,+95
3725,1,0-4,67,varones,0-4
3725,1,5-9,55,varones,5-9
3725,1,10-14,58,varones,10-14
3725,1,15-19,68,varones,15-19
3725,1,20-24,47,varones,20-24
3725,1,25-29,44,varones,25-29
3725,1,30-34,53,varones,30-34
3725,1,35-39,46,varones,35-39
3725,1,40-44,40,varones,40-44
3725,1,45-49,41,varones,45-49
3725,1,50-54,43,varones,50-54
3725,1,55-59,27,varones,55-59
3725,1,60-64,19,varones,60-64
3725,1,65-69,16,varones,65-69
3725,1,70-74,14,varones,70-74
3725,1,75-79,8,varones,75-79
3725,1,80-84,8,varones,80-84
3725,1,85-89,7,varones,85-89
3725,1,90-94,1,varones,90-94
3725,1,+95,0,varones,+95
3725,2,0-4,44,mujeres,0-4
3725,2,5-9,70,mujeres,5-9
3725,2,10-14,56,mujeres,10-14
3725,2,15-19,55,mujeres,15-19
3725,2,20-24,50,mujeres,20-24
3725,2,25-29,58,mujeres,25-29
3725,2,30-34,41,mujeres,30-34
3725,2,35-39,42,mujeres,35-39
3725,2,40-44,34,mujeres,40-44
3725,2,45-49,45,mujeres,45-49
3725,2,50-54,31,mujeres,50-54
3725,2,55-59,30,mujeres,55-59
3725,2,60-64,23,mujeres,60-64
3725,2,65-69,14,mujeres,65-69
3725,2,70-74,17,mujeres,70-74
3725,2,75-79,20,mujeres,75-79
3725,2,80-84,14,mujeres,80-84
3725,2,85-89,6,mujeres,85-89
3725,2,90-94,0,mujeres,90-94
3725,2,+95,1,mujeres,+95
3726,1,0-4,81,varones,0-4
3726,1,5-9,91,varones,5-9
3726,1,10-14,104,varones,10-14
3726,1,15-19,99,varones,15-19
3726,1,20-24,109,varones,20-24
3726,1,25-29,84,varones,25-29
3726,1,30-34,112,varones,30-34
3726,1,35-39,111,varones,35-39
3726,1,40-44,105,varones,40-44
3726,1,45-49,92,varones,45-49
3726,1,50-54,98,varones,50-54
3726,1,55-59,78,varones,55-59
3726,1,60-64,66,varones,60-64
3726,1,65-69,68,varones,65-69
3726,1,70-74,69,varones,70-74
3726,1,75-79,49,varones,75-79
3726,1,80-84,31,varones,80-84
3726,1,85-89,8,varones,85-89
3726,1,90-94,1,varones,90-94
3726,1,+95,0,varones,+95
3726,2,0-4,87,mujeres,0-4
3726,2,5-9,102,mujeres,5-9
3726,2,10-14,110,mujeres,10-14
3726,2,15-19,103,mujeres,15-19
3726,2,20-24,107,mujeres,20-24
3726,2,25-29,110,mujeres,25-29
3726,2,30-34,116,mujeres,30-34
3726,2,35-39,113,mujeres,35-39
3726,2,40-44,111,mujeres,40-44
3726,2,45-49,113,mujeres,45-49
3726,2,50-54,120,mujeres,50-54
3726,2,55-59,107,mujeres,55-59
3726,2,60-64,89,mujeres,60-64
3726,2,65-69,88,mujeres,65-69
3726,2,70-74,78,mujeres,70-74
3726,2,75-79,58,mujeres,75-79
3726,2,80-84,45,mujeres,80-84
3726,2,85-89,20,mujeres,85-89
3726,2,90-94,10,mujeres,90-94
3726,2,+95,3,mujeres,+95
3727,1,0-4,244,varones,0-4
3727,1,5-9,285,varones,5-9
3727,1,10-14,282,varones,10-14
3727,1,15-19,287,varones,15-19
3727,1,20-24,310,varones,20-24
3727,1,25-29,249,varones,25-29
3727,1,30-34,284,varones,30-34
3727,1,35-39,315,varones,35-39
